Index,X,Y,Z
663,1079046.05,-4853357.19,3981837.31
664,1079046.12,-4853357.19,3981837.30
665,1079046.15,-4853357.21,3981837.25
666,1079046.26,-4853357.28,3981837.30
667,1079046.31,-4853357.26,3981837.31
668,1079046.30,-4853357.23,3981837.34
669,1079046.31,-4853357.20,3981837.39
670,1079046.34,-4853357.16,3981837.41
671,1079046.31,-4853357.05,3981837.40
672,1079046.30,-4853357.02,3981837.45
673,1079046.25,-4853356.93,3981837.41
674,1079046.26,-4853356.84,3981837.36
675,1079046.20,-4853356.78,3981837.28
676,1079046.18,-4853356.80,3981837.27
677,1079046.21,-4853356.75,3981837.16
678,1079046.23,-4853356.77,3981837.13
679,1079046.23,-4853356.80,3981837.09
680,1079046.20,-4853356.74,3981837.01
681,1079046.17,-4853356.76,3981836.99
682,1079046.16,-4853356.70,3981836.92
683,1079046.16,-4853356.64,3981836.83
684,1079046.11,-4853356.57,3981836.77
685,1079046.08,-4853356.48,3981836.72
686,1079046.07,-4853356.50,3981836.70
687,1079046.06,-4853356.42,3981836.64
688,1079046.05,-4853356.45,3981836.61
689,1079046.09,-4853356.48,3981836.57
690,1079046.16,-4853356.50,3981836.52
691,1079046.20,-4853356.54,3981836.47
692,1079046.20,-4853356.57,3981836.42
693,1079046.18,-4853356.62,3981836.37
694,1079046.16,-4853356.70,3981836.45
695,1079046.09,-4853356.64,3981836.37
696,1079046.02,-4853356.67,3981836.35
697,1079045.94,-4853356.77,3981836.41
698,1079045.88,-4853356.78,3981836.41
699,1079045.79,-4853356.77,3981836.45
700,1079045.73,-4853356.84,3981836.53
701,1079045.64,-4853356.84,3981836.56
702,1079045.57,-4853356.94,3981836.63
703,1079045.53,-4853356.95,3981836.63
704,1079045.52,-4853357.03,3981836.69
705,1079045.46,-4853357.05,3981836.67
706,1079045.39,-4853357.05,3981836.70
707,1079045.34,-4853357.05,3981836.70
708,1079045.31,-4853357.05,3981836.72
709,1079045.34,-4853357.10,3981836.80
710,1079045.34,-4853357.08,3981836.84
711,1079045.31,-4853357.12,3981836.96
712,1079045.32,-4853357.06,3981837.02
713,1079045.31,-4853357.09,3981837.15
714,1079045.29,-4853357.05,3981837.20
715,1079045.27,-4853357.02,3981837.23
716,1079045.22,-4853357.00,3981837.28
717,1079045.18,-4853356.98,3981837.30
718,1079045.08,-4853356.91,3981837.26
719,1079045.04,-4853356.88,3981837.32
720,1079044.96,-4853356.86,3981837.36
721,1079044.87,-4853356.77,3981837.34
722,1079044.78,-4853356.85,3981837.42
723,1079044.73,-4853356.85,3981837.43
724,1079044.66,-4853356.85,3981837.45
725,1079044.69,-4853356.90,3981837.39
726,1079044.75,-4853357.03,3981837.37
727,1079044.83,-4853357.19,3981837.31
728,1079044.88,-4853357.30,3981837.34
729,1079044.93,-4853357.32,3981837.29
730,1079044.98,-4853357.39,3981837.35
731,1079044.98,-4853357.38,3981837.37
732,1079044.99,-4853357.47,3981837.41
733,1079045.05,-4853357.45,3981837.43
734,1079045.09,-4853357.50,3981837.51
735,1079045.17,-4853357.47,3981837.52
736,1079045.27,-4853357.52,3981837.60
737,1079045.36,-4853357.53,3981837.55
738,1079045.45,-4853357.56,3981837.50
739,1079045.51,-4853357.58,3981837.45
740,1079045.55,-4853357.59,3981837.44
741,1079045.59,-4853357.68,3981837.48
742,1079045.62,-4853357.67,3981837.48
743,1079045.63,-4853357.67,3981837.48
744,1079045.63,-4853357.66,3981837.49
745,1079045.59,-4853357.66,3981837.49
746,1079045.53,-4853357.63,3981837.40
747,1079045.52,-4853357.65,3981837.37
748,1079045.48,-4853357.71,3981837.31
749,1079045.45,-4853357.73,3981837.28
750,1079045.48,-4853357.84,3981837.30
751,1079045.48,-4853357.90,3981837.24
752,1079045.49,-4853357.91,3981837.22
753,1079045.50,-4853357.95,3981837.17
754,1079045.55,-4853358.03,3981837.22
755,1079045.54,-4853358.05,3981837.20
756,1079045.54,-4853358.13,3981837.27
757,1079045.54,-4853358.18,3981837.36
758,1079045.54,-4853358.18,3981837.36
759,1079045.59,-4853358.25,3981837.42
760,1079045.64,-4853358.31,3981837.48
761,1079045.66,-4853358.38,3981837.56
762,1079045.67,-4853358.45,3981837.63
763,1079045.70,-4853358.41,3981837.67
764,1079045.71,-4853358.37,3981837.73
765,1079045.70,-4853358.33,3981837.77
766,1079045.73,-4853358.34,3981837.76
767,1079045.70,-4853358.32,3981837.78
768,1079045.68,-4853358.30,3981837.81
769,1079045.68,-4853358.29,3981837.83
770,1079045.67,-4853358.37,3981837.89
771,1079045.68,-4853358.36,3981837.91
772,1079045.66,-4853358.34,3981837.93
773,1079045.70,-4853358.34,3981837.92
774,1079045.72,-4853358.33,3981837.93
775,1079045.74,-4853358.30,3981837.95
776,1079045.77,-4853358.30,3981837.95
777,1079045.76,-4853358.31,3981837.93
778,1079045.78,-4853358.34,3981837.91
779,1079045.73,-4853358.34,3981837.91
780,1079045.72,-4853358.41,3981837.98
781,1079045.71,-4853358.41,3981837.98
782,1079045.70,-4853358.48,3981838.07
783,1079045.66,-4853358.49,3981838.06
784,1079045.63,-4853358.59,3981838.11
785,1079045.62,-4853358.61,3981838.09
786,1079045.63,-4853358.62,3981838.08
787,1079045.67,-4853358.65,3981838.03
788,1079045.67,-4853358.59,3981837.95
789,1079045.70,-4853358.61,3981837.91
790,1079045.69,-4853358.54,3981837.84
791,1079045.68,-4853358.48,3981837.76
792,1079045.65,-4853358.48,3981837.76
793,1079045.66,-4853358.41,3981837.68
794,1079045.71,-4853358.42,3981837.66
795,1079045.79,-4853358.45,3981837.61
796,1079045.82,-4853358.46,3981837.59
797,1079045.92,-4853358.45,3981837.57
798,1079046.03,-4853358.41,3981837.59
799,1079046.16,-4853358.38,3981837.59
800,1079046.27,-4853358.38,3981837.55
801,1079046.32,-4853358.45,3981837.62
802,1079046.31,-4853358.38,3981837.54
803,1079046.27,-4853358.40,3981837.54
804,1079046.23,-4853358.39,3981837.55
805,1079046.20,-4853358.48,3981837.62
806,1079046.14,-4853358.49,3981837.62
807,1079046.07,-4853358.52,3981837.60
808,1079046.03,-4853358.55,3981837.57
809,1079045.97,-4853358.59,3981837.55
810,1079045.96,-4853358.70,3981837.58
811,1079045.98,-4853358.80,3981837.60
812,1079045.97,-4853358.84,3981837.55
813,1079045.91,-4853358.84,3981837.57
814,1079045.84,-4853358.85,3981837.59
815,1079045.78,-4853358.88,3981837.57
816,1079045.72,-4853358.87,3981837.60
817,1079045.63,-4853358.84,3981837.66
818,1079045.58,-4853358.89,3981837.76
819,1079045.48,-4853358.88,3981837.80
820,1079045.44,-4853358.93,3981837.91
821,1079045.43,-4853358.96,3981837.88
822,1079045.38,-4853358.97,3981837.88
823,1079045.37,-4853358.96,3981837.90
824,1079045.36,-4853358.98,3981837.88
825,1079045.33,-4853358.98,3981837.88
826,1079045.31,-4853358.89,3981837.84
827,1079045.30,-4853358.91,3981837.82
828,1079045.29,-4853358.85,3981837.73
829,1079045.27,-4853358.87,3981837.71
830,1079045.26,-4853358.86,3981837.73
831,1079045.23,-4853358.87,3981837.73
832,1079045.26,-4853358.86,3981837.73
833,1079045.30,-4853358.85,3981837.73
834,1079045.34,-4853358.85,3981837.71
835,1079045.41,-4853358.85,3981837.70
836,1079045.44,-4853358.87,3981837.67
837,1079045.48,-4853358.88,3981837.64
838,1079045.52,-4853358.91,3981837.60
839,1079045.52,-4853358.92,3981837.59
840,1079045.50,-4853358.94,3981837.57
841,1079045.46,-4853358.96,3981837.55
842,1079045.44,-4853358.98,3981837.52
843,1079045.45,-4853358.98,3981837.52
844,1079045.51,-4853359.05,3981837.59
845,1079045.58,-4853359.05,3981837.57
846,1079045.70,-4853359.13,3981837.61
847,1079045.80,-4853359.13,3981837.56
848,1079045.91,-4853359.21,3981837.60
849,1079045.97,-4853359.19,3981837.61
850,1079046.03,-4853359.26,3981837.68
851,1079046.05,-4853359.25,3981837.68
852,1079046.09,-4853359.23,3981837.69
853,1079046.15,-4853359.32,3981837.73
854,1079046.20,-4853359.39,3981837.79
855,1079046.27,-4853359.38,3981837.79
856,1079046.32,-4853359.49,3981837.79
857,1079046.41,-4853359.51,3981837.75
858,1079046.45,-4853359.53,3981837.70
859,1079046.43,-4853359.66,3981837.73
860,1079046.42,-4853359.69,3981837.68
861,1079046.40,-4853359.72,3981837.66
862,1079046.37,-4853359.73,3981837.66
863,1079046.33,-4853359.66,3981837.58
864,1079046.27,-4853359.60,3981837.52
865,1079046.18,-4853359.53,3981837.47
866,1079046.16,-4853359.45,3981837.41
867,1079046.13,-4853359.34,3981837.38
868,1079046.13,-4853359.27,3981837.30
869,1079046.16,-4853359.27,3981837.30
870,1079046.16,-4853359.18,3981837.26
871,1079046.20,-4853359.16,3981837.27
872,1079046.28,-4853359.06,3981837.21
873,1079046.37,-4853358.98,3981837.13
874,1079046.41,-4853358.93,3981837.17
875,1079046.40,-4853358.80,3981837.17
876,1079046.39,-4853358.70,3981837.13
877,1079046.37,-4853358.59,3981837.12
878,1079046.39,-4853358.56,3981837.15
879,1079046.42,-4853358.55,3981837.16
880,1079046.41,-4853358.45,3981837.11
881,1079046.50,-4853358.44,3981837.11
882,1079046.58,-4853358.41,3981837.13
883,1079046.70,-4853358.45,3981837.20
884,1079046.78,-4853358.44,3981837.19
885,1079046.83,-4853358.45,3981837.17
886,1079046.87,-4853358.42,3981837.19
887,1079046.84,-4853358.43,3981837.19
888,1079046.80,-4853358.49,3981837.28
889,1079046.75,-4853358.49,3981837.30
890,1079046.69,-4853358.62,3981837.31
891,1079046.65,-4853358.73,3981837.35
892,1079046.66,-4853358.77,3981837.29
893,1079046.64,-4853358.90,3981837.31
894,1079046.63,-4853359.02,3981837.33
895,1079046.63,-4853359.02,3981837.31
896,1079046.66,-4853359.03,3981837.30
897,1079046.63,-4853358.96,3981837.23
898,1079046.61,-4853358.95,3981837.25
899,1079046.53,-4853358.84,3981837.25
900,1079046.52,-4853358.84,3981837.26
901,1079046.54,-4853358.80,3981837.29
902,1079046.57,-4853358.68,3981837.27
903,1079046.55,-4853358.64,3981837.33
904,1079046.48,-4853358.54,3981837.31
905,1079046.43,-4853358.45,3981837.27
906,1079046.38,-4853358.35,3981837.24
907,1079046.32,-4853358.24,3981837.23
908,1079046.27,-4853358.15,3981837.20
909,1079046.21,-4853358.15,3981837.22
910,1079046.10,-4853358.05,3981837.20
911,1079046.01,-4853357.96,3981837.18
912,1079045.90,-4853357.88,3981837.16
913,1079045.83,-4853357.88,3981837.17
914,1079045.77,-4853357.87,3981837.20
915,1079045.73,-4853357.84,3981837.24
916,1079045.71,-4853357.83,3981837.26
917,1079045.75,-4853357.80,3981837.29
918,1079045.80,-4853357.84,3981837.38
919,1079045.88,-4853357.83,3981837.38
920,1079045.98,-4853357.86,3981837.47
921,1079046.04,-4853357.86,3981837.45
922,1079046.07,-4853357.92,3981837.53
923,1079046.12,-4853357.98,3981837.61
924,1079046.14,-4853357.97,3981837.61
925,1079046.16,-4853357.95,3981837.63
926,1079046.16,-4853357.95,3981837.63
927,1079046.14,-4853357.97,3981837.61
928,1079046.17,-4853357.98,3981837.59
929,1079046.16,-4853357.90,3981837.53
930,1079046.20,-4853357.84,3981837.43
931,1079046.29,-4853357.97,3981837.41
932,1079046.34,-4853357.99,3981837.38
933,1079046.38,-4853358.09,3981837.41
934,1079046.38,-4853358.20,3981837.43
935,1079046.35,-4853358.24,3981837.38
936,1079046.30,-4853358.20,3981837.30
937,1079046.21,-4853358.23,3981837.28
938,1079046.19,-4853358.31,3981837.34
939,1079046.12,-4853358.40,3981837.42
940,1079046.06,-4853358.40,3981837.43
941,1079046.02,-4853358.46,3981837.52
942,1079045.95,-4853358.48,3981837.52
943,1079045.87,-4853358.47,3981837.55
944,1079045.82,-4853358.47,3981837.57
945,1079045.77,-4853358.39,3981837.52
946,1079045.74,-4853358.38,3981837.55
947,1079045.68,-4853358.36,3981837.58
948,1079045.61,-4853358.36,3981837.61
949,1079045.57,-4853358.34,3981837.63
950,1079045.54,-4853358.34,3981837.65
951,1079045.52,-4853358.31,3981837.68
952,1079045.56,-4853358.36,3981837.77
953,1079045.66,-4853358.42,3981837.84
954,1079045.75,-4853358.40,3981837.84
955,1079045.80,-4853358.47,3981837.90
956,1079045.79,-4853358.46,3981837.91
957,1079045.82,-4853358.52,3981837.98
958,1079045.84,-4853358.46,3981837.90
959,1079045.85,-4853358.46,3981837.90
960,1079045.85,-4853358.47,3981837.88
961,1079045.80,-4853358.47,3981837.90
962,1079045.79,-4853358.44,3981837.94
963,1079045.76,-4853358.37,3981837.88
964,1079045.71,-4853358.38,3981837.88
965,1079045.71,-4853358.35,3981837.91
966,1079045.68,-4853358.34,3981837.92
967,1079045.67,-4853358.31,3981837.96
968,1079045.68,-4853358.27,3981838.01
969,1079045.62,-4853358.15,3981838.02
970,1079045.63,-4853358.06,3981837.95
971,1079045.61,-4853358.05,3981837.98
972,1079045.59,-4853357.94,3981837.96
973,1079045.59,-4853357.91,3981837.99
974,1079045.55,-4853357.82,3981837.95
975,1079045.57,-4853357.79,3981837.98
976,1079045.54,-4853357.77,3981838.02
977,1079045.54,-4853357.66,3981837.98
978,1079045.57,-4853357.65,3981837.99
979,1079045.59,-4853357.62,3981838.02
980,1079045.60,-4853357.54,3981837.96
981,1079045.57,-4853357.53,3981837.98
982,1079045.55,-4853357.54,3981837.98
983,1079045.51,-4853357.45,3981837.93
984,1079045.48,-4853357.46,3981837.93
985,1079045.42,-4853357.40,3981837.86
986,1079045.44,-4853357.47,3981837.93
987,1079045.47,-4853357.47,3981837.93
988,1079045.57,-4853357.55,3981837.96
989,1079045.70,-4853357.63,3981837.98
990,1079045.78,-4853357.74,3981837.98
991,1079045.89,-4853357.82,3981838.02
992,1079046.01,-4853357.90,3981838.05
993,1079046.09,-4853357.97,3981838.10
994,1079046.14,-4853357.96,3981838.10
995,1079046.11,-4853357.95,3981838.12
996,1079046.10,-4853358.04,3981838.18
997,1079046.08,-4853358.03,3981838.20
998,1079046.02,-4853358.03,3981838.20
999,1079045.96,-4853358.01,3981838.25
1000,1079045.88,-4853357.90,3981838.24
1001,1079045.84,-4853357.86,3981838.30
1002,1079045.83,-4853357.83,3981838.34
1003,1079045.89,-4853357.91,3981838.39
1004,1079045.94,-4853357.91,3981838.38
1005,1079045.98,-4853357.98,3981838.43
1006,1079046.09,-4853357.96,3981838.43
1007,1079046.12,-4853357.91,3981838.32
1008,1079046.20,-4853358.00,3981838.36
1009,1079046.23,-4853357.96,3981838.23
1010,1079046.30,-4853357.99,3981838.18
1011,1079046.36,-4853357.94,3981838.07
1012,1079046.47,-4853357.97,3981838.00
1013,1079046.58,-4853357.98,3981837.95
1014,1079046.66,-4853358.02,3981837.90
1015,1079046.69,-4853358.02,3981837.88
1016,1079046.70,-4853357.99,3981837.91
1017,1079046.65,-4853357.90,3981837.88
1018,1079046.59,-4853357.84,3981837.97
1019,1079046.50,-4853357.72,3981837.98
1020,1079046.41,-4853357.57,3981837.87
1021,1079046.35,-4853357.50,3981837.80
1022,1079046.31,-4853357.47,3981837.70
1023,1079046.30,-4853357.55,3981837.76
1024,1079046.34,-4853357.56,3981837.73
1025,1079046.40,-4853357.59,3981837.69
1026,1079046.48,-4853357.65,3981837.75
1027,1079046.59,-4853357.64,3981837.73
1028,1079046.65,-4853357.73,3981837.77
1029,1079046.67,-4853357.83,3981837.80
1030,1079046.65,-4853357.83,3981837.80
1031,1079046.56,-4853357.80,3981837.86
1032,1079046.45,-4853357.77,3981837.93
1033,1079046.37,-4853357.73,3981838.01
1034,1079046.26,-4853357.70,3981838.06
1035,1079046.20,-4853357.68,3981838.10
1036,1079046.16,-4853357.77,3981838.16
1037,1079046.13,-4853357.69,3981838.12
1038,1079046.08,-4853357.60,3981838.07
1039,1079046.06,-4853357.59,3981838.09
1040,1079046.02,-4853357.52,3981838.02
1041,1079046.00,-4853357.46,3981837.95
1042,1079046.03,-4853357.39,3981837.87
1043,1079046.02,-4853357.31,3981837.80
1044,1079046.02,-4853357.30,3981837.82
1045,1079046.01,-4853357.30,3981837.82
1046,1079046.02,-4853357.31,3981837.80
1047,1079046.02,-4853357.32,3981837.79
1048,1079046.01,-4853357.30,3981837.82
1049,1079045.95,-4853357.23,3981837.76
1050,1079045.92,-4853357.27,3981837.73
1051,1079045.88,-4853357.20,3981837.65
1052,1079045.81,-4853357.16,3981837.56
1053,1079045.74,-4853357.09,3981837.51
1054,1079045.68,-4853357.09,3981837.52
1055,1079045.63,-4853357.02,3981837.46
1056,1079045.60,-4853357.02,3981837.48
1057,1079045.56,-4853357.02,3981837.48
1058,1079045.56,-4853357.04,3981837.46
1059,1079045.55,-4853356.97,3981837.38
1060,1079045.61,-4853356.97,3981837.38
1061,1079045.66,-4853356.90,3981837.28
1062,1079045.74,-4853356.91,3981837.25
1063,1079045.77,-4853356.82,3981837.19
1064,1079045.79,-4853356.73,3981837.14
1065,1079045.81,-4853356.63,3981837.09
1066,1079045.84,-4853356.60,3981837.12
1067,1079045.88,-4853356.58,3981837.13
1068,1079045.86,-4853356.56,3981837.16
1069,1079045.87,-4853356.53,3981837.20
1070,1079045.86,-4853356.49,3981837.25
1071,1079045.88,-4853356.47,3981837.27
1072,1079045.89,-4853356.42,3981837.32
1073,1079045.85,-4853356.41,3981837.35
1074,1079045.79,-4853356.40,3981837.38
1075,1079045.72,-4853356.39,3981837.41
1076,1079045.61,-4853356.31,3981837.38
1077,1079045.60,-4853356.27,3981837.43
1078,1079045.59,-4853356.21,3981837.51
1079,1079045.58,-4853356.15,3981837.58
1080,1079045.51,-4853356.12,3981837.63
1081,1079045.41,-4853356.07,3981837.72
1082,1079045.29,-4853356.06,3981837.77
1083,1079045.21,-4853355.98,3981837.72
1084,1079045.13,-4853355.92,3981837.65
1085,1079045.06,-4853355.91,3981837.53
1086,1079045.02,-4853355.95,3981837.49
1087,1079045.02,-4853355.92,3981837.37
1088,1079045.08,-4853355.93,3981837.34
1089,1079045.17,-4853355.93,3981837.31
1090,1079045.26,-4853355.94,3981837.28
1091,1079045.31,-4853355.90,3981837.31
1092,1079045.37,-4853355.95,3981837.40
1093,1079045.41,-4853355.90,3981837.45
1094,1079045.48,-4853355.88,3981837.45
1095,1079045.54,-4853355.86,3981837.46
1096,1079045.58,-4853355.85,3981837.46
1097,1079045.59,-4853355.86,3981837.45
1098,1079045.62,-4853355.88,3981837.41
1099,1079045.66,-4853355.91,3981837.38
1100,1079045.69,-4853355.91,3981837.36
1101,1079045.70,-4853355.90,3981837.38
1102,1079045.65,-4853355.90,3981837.39
1103,1079045.63,-4853355.85,3981837.45
1104,1079045.62,-4853355.80,3981837.52
1105,1079045.57,-4853355.74,3981837.59
1106,1079045.67,-4853355.73,3981837.58
1107,1079045.81,-4853355.82,3981837.59
1108,1079045.90,-4853355.73,3981837.52
1109,1079045.97,-4853355.67,3981837.41
1110,1079046.07,-4853355.70,3981837.35
1111,1079046.16,-4853355.61,3981837.27
1112,1079046.26,-4853355.61,3981837.25
1113,1079046.33,-4853355.54,3981837.16
1114,1079046.38,-4853355.48,3981837.06
1115,1079046.43,-4853355.48,3981837.05
1116,1079046.48,-4853355.46,3981837.05
1117,1079046.45,-4853355.46,3981837.06
1118,1079046.32,-4853355.37,3981837.05
1119,1079046.25,-4853355.40,3981837.03
1120,1079046.26,-4853355.42,3981837.00
1121,1079046.31,-4853355.47,3981836.93
1122,1079046.35,-4853355.45,3981836.78
1123,1079046.44,-4853355.49,3981836.71
1124,1079046.45,-4853355.47,3981836.57
1125,1079046.41,-4853355.32,3981836.45
1126,1079046.43,-4853355.33,3981836.44
1127,1079046.38,-4853355.27,3981836.36
1128,1079046.33,-4853355.27,3981836.38
1129,1079046.27,-4853355.18,3981836.34
1130,1079046.20,-4853355.16,3981836.38
1131,1079046.13,-4853355.25,3981836.45
1132,1079046.09,-4853355.26,3981836.45
1133,1079046.05,-4853355.26,3981836.46
1134,1079046.00,-4853355.20,3981836.38
1135,1079046.02,-4853355.21,3981836.37
1136,1079046.03,-4853355.20,3981836.37
1137,1079046.02,-4853355.19,3981836.40
1138,1079046.05,-4853355.14,3981836.44
1139,1079046.05,-4853355.20,3981836.53
1140,1079046.06,-4853355.29,3981836.58
1141,1079046.04,-4853355.36,3981836.66
1142,1079046.03,-4853355.35,3981836.67
1143,1079046.05,-4853355.44,3981836.72
1144,1079046.09,-4853355.55,3981836.73
1145,1079046.11,-4853355.68,3981836.73
1146,1079046.15,-4853355.72,3981836.67
1147,1079046.13,-4853355.80,3981836.73
1148,1079046.17,-4853355.83,3981836.69
1149,1079046.25,-4853355.80,3981836.70
1150,1079046.27,-4853355.78,3981836.72
1151,1079046.30,-4853355.84,3981836.80
1152,1079046.35,-4853355.90,3981836.88
1153,1079046.41,-4853355.86,3981836.90
1154,1079046.44,-4853355.82,3981836.95
1155,1079046.41,-4853355.88,3981837.04
1156,1079046.36,-4853355.90,3981837.04
1157,1079046.34,-4853355.91,3981837.02
1158,1079046.33,-4853355.94,3981836.99
1159,1079046.28,-4853355.86,3981836.95
1160,1079046.26,-4853355.88,3981836.91
1161,1079046.27,-4853355.88,3981836.93
1162,1079046.26,-4853355.88,3981836.93
1163,1079046.25,-4853355.85,3981836.96
1164,1079046.25,-4853355.84,3981836.98
1165,1079046.22,-4853355.84,3981836.98
1166,1079046.18,-4853355.86,3981836.98
1167,1079046.18,-4853355.92,3981837.05
1168,1079046.18,-4853355.92,3981837.05
1169,1079046.16,-4853355.93,3981837.05
1170,1079046.14,-4853355.84,3981837.00
1171,1079046.13,-4853355.88,3981836.96
1172,1079046.14,-4853355.90,3981836.93
1173,1079046.16,-4853355.90,3981836.93
1174,1079046.19,-4853355.90,3981836.91
1175,1079046.24,-4853355.95,3981837.01
1176,1079046.27,-4853355.99,3981837.10
1177,1079046.28,-4853355.98,3981837.12
1178,1079046.30,-4853356.04,3981837.19
1179,1079046.31,-4853356.13,3981837.26
1180,1079046.30,-4853356.25,3981837.26
1181,1079046.25,-4853356.31,3981837.20
